ID,HasURL-TW,HasMedia-Tw,Friends,Tweets,Followers,Verified,Listed,Description,Image,User-URL,Age,VT,Label
1360564074266955781,0,0,6,244993,1177,0,27,154,1,1,2,12,__label2__
1361390164854018048,1,1,577,2124,653,0,18,117,0,1,14,23,__label2__
1363827910218559490,0,0,2,641542,12389,0,162,90,1,0,3,15,__label2__
1363612607010209792,1,0,1,18927,194,0,10,102,1,0,2,9,__label2__
1356573479424970760,1,0,1249,3704,1970,0,86,133,0,1,14,13,__label2__
1363480279411744776,0,0,333,176741,332,0,56,0,1,0,10,22,__label2__
1357512149573066752,0,1,1276,94072,633,0,18,94,0,1,9,24,__label2__
1356271197948833792,1,0,629,2668,133,0,1,142,1,0,2,23,__label2__
1365346368265592840,0,0,6123,85123,6559,0,1854,160,0,1,7,17,__label2__
1364931015433621506,1,0,178,156983,9614,0,994,151,0,1,12,22,__label2__
1360014766538805250,1,0,223,124390,369,0,186,150,0,1,9,1,__label2__
1358350534877577219,0,0,5048,8136,7399,0,140,155,0,1,11,11,__label2__
1359779466369789953,0,1,368,7773,947,0,68,114,1,0,13,24,__label2__
1364486673971748865,1,0,109,544,296,0,9,138,1,1,2,12,__label2__
1364140965288701954,0,0,303,5100,1969,0,20,77,0,0,7,12,__label2__
1364564196634087424,0,1,1645,1711,746,0,1,92,0,1,11,1,__label2__
1359124209050537984,1,0,93,2386,72,0,76,115,1,0,8,9,__label2__
1364183489000710146,0,0,1,2182740,34616,0,6810,49,1,0,6,23,__label2__
1363524857846259716,0,1,144,7229,64,0,0,60,1,1,4,8,__label2__
1362556738583605249,0,0,386,23474,577,0,15,96,0,1,13,1,__label2__
1360397458593964033,1,0,18045,1947,16405,0,94,150,1,0,7,15,__label2__
1365480386655059972,1,0,157,217143,7629,0,118,145,0,1,12,13,__label2__
1361171916963291136,1,0,157,211961,7529,0,117,145,0,1,12,17,__label2__
1366084942015459329,0,0,587,36355,556,0,0,23,1,0,3,5,__label2__
1364096681747361795,0,1,385,24636,589,0,15,96,0,1,13,12,__label2__
1359075377809936384,0,0,80,1898,59,0,1,0,1,0,10,18,__label2__
1356557978694864900,1,0,462,88,206,0,1,157,1,1,3,3,__label2__
1363839824449462274,1,0,385,24318,586,0,15,96,0,1,13,1,__label2__
1359214378042732552,0,1,453,22187,4674,0,127,120,0,1,7,19,__label2__
1357616639995428865,0,0,385,20021,538,0,12,96,0,1,13,3,__label2__
1358554997630320641,1,0,1,347599,2194,0,27,145,1,0,2,1,__label2__
1360207765206151168,0,0,149,1104,36,0,1,2,0,0,7,17,__label2__
1356876071191408641,0,0,361,16159,125,0,1,89,1,0,2,16,__label2__
1364397866303676419,1,0,1135,160783,7229,0,130,150,0,1,12,1,__label2__
1364353570510958598,1,1,385,24636,589,0,15,96,0,1,13,4,__label2__
1358794906534350851,1,0,0,1319065,13893,0,251,168,1,0,3,11,__label2__
1364908241436696583,0,0,80,6,11,0,0,0,1,0,8,1,__label2__
1365013973515526144,1,0,157,216594,7626,0,117,145,0,1,12,3,__label2__
1365460129395576832,0,0,848,20281,5305,0,116,122,0,1,13,1,__label2__
1357011170713083904,1,0,1281,4401,891,0,72,84,1,1,9,15,__label2__
1359990992577961985,0,0,59,129796,544,0,18,116,1,0,2,12,__label2__
1364242038842155016,1,1,942,99328,2516,0,11,76,0,1,13,21,__label2__
1364294541503684615,1,1,2757,12190,69779,1,1278,135,0,1,13,3,__label2__
1359060215765884928,1,0,116,140,47,0,2,160,1,1,2,13,__label2__
1364174060331139073,1,0,1406,6321,224,0,20,60,1,1,6,4,__label2__
1356563092541476865,0,0,114,4,6,0,0,45,1,0,1,6,__label2__
1366097499954556933,0,0,23,36,3,0,0,33,1,0,1,8,__label2__
1358871611533893633,0,0,964,40101,415,0,18,0,1,0,5,1,__label2__
1356896076423438337,1,0,111,75245,1326,0,39,118,1,1,4,11,__label2__
1360906014334152712,1,0,223,124673,371,0,186,150,0,1,9,3,__label2__
1366009321885163522,0,0,27,368,11,0,0,23,1,1,2,2,__label2__
1361115522884988929,1,0,223,124807,372,0,186,150,0,1,9,6,__label2__
1364191163767427073,1,0,746,154648,2456,0,101,155,0,0,12,14,__label2__
1363501440912736256,0,0,50,1570,434,0,7,119,1,1,4,11,__label2__
1358827109104242688,1,0,385,20706,546,0,14,96,0,1,13,6,__label2__
1361668931497431042,1,0,1,14455,158,0,6,102,1,0,2,19,__label2__
1365430940974120964,0,0,20252,414071,21985,0,233,136,1,0,6,3,__label2__
1356422122965508098,0,0,497,56730,998,0,164,125,1,1,7,15,__label2__
1361521579679576065,0,1,84,16171,332,0,24,136,1,0,11,7,__label2__
1365728410425823232,1,0,1018,18312,1423,0,11,159,0,0,12,21,__label2__
1360767028706107402,1,0,385,22125,559,0,14,96,0,1,13,18,__label2__
1359523051918999561,1,1,158,2333,173,0,11,116,0,1,13,11,__label2__
1356905524869160962,1,1,9818,36026,60566,0,1270,149,0,1,11,15,__label2__
1360425550192513026,1,0,109,76249,1338,0,39,118,1,1,4,23,__label2__
1358870131057647618,0,0,1,69996,393,0,16,35,1,0,1,21,__label2__
1358491242686988292,0,0,2,619043,11603,0,153,90,1,0,3,24,__label2__
1359593131876831232,0,0,5,1334,4211,0,109,147,0,1,8,13,__label2__
1365613325988593670,1,0,2,648932,12613,0,160,90,1,0,3,8,__label2__
1362508510190329858,0,0,255,2889,73,0,1,95,1,0,11,2,__label2__
1365166714384773122,1,0,2,647541,12577,0,159,90,1,0,3,21,__label2__
1357711976420446210,0,0,39,4570,51,0,0,0,1,0,13,12,__label2__
1358657804094038020,0,0,2,620692,11680,0,151,90,1,0,3,8,__label2__
1364601276659548161,0,0,118381,34709,125465,0,3897,155,1,1,10,1,__label2__
1357190877970632711,1,0,2,615035,11460,0,145,90,1,0,3,23,__label2__
1365384940674682880,0,0,534,39924,1142,0,8,101,1,1,3,15,__label2__
1358702410781310976,1,1,303,1403,343,0,6,133,1,1,3,6,__label2__
1362904691328262147,1,1,84,16268,332,0,24,136,1,0,11,14,__label2__
1362915119626412035,0,0,6108,84461,6545,0,1854,160,0,1,7,1,__label2__
1360301161585156097,0,0,2,626973,11882,0,156,90,1,0,3,11,__label2__
1359902018610028546,0,0,5484,128182,6048,0,88,157,1,1,10,15,__label2__
1365825290828677121,0,0,384,25875,594,0,15,96,0,1,13,24,__label2__
1365597701233020931,1,0,84,16601,334,0,24,136,1,0,11,17,__label2__
1359702110749753345,0,1,453,22216,4693,0,127,120,0,1,7,4,__label2__
1363509585890443264,0,0,1727,64544,1975,0,67,157,0,1,7,2,__label2__
1358889133259673601,0,0,0,710185,3984,0,63,110,1,0,2,22,__label2__
1357276183226814464,1,0,0,1309877,13806,0,249,168,1,0,3,16,__label2__
1365961515359158272,0,0,269,41998,731,0,16,129,1,0,5,12,__label2__
1360979337856643073,0,0,1684,81799,2194,0,1300,154,0,1,10,22,__label2__
1358940277780733952,1,0,385,20963,550,0,14,96,0,1,13,21,__label2__
1360685549783162882,0,0,0,1331783,14017,0,250,168,1,0,3,15,__label2__
1363439560005476352,0,0,798,46481,471,0,14,21,0,1,13,17,__label2__
1361022464747331587,1,0,0,1333876,14035,0,249,168,1,0,3,9,__label2__
1362747236254425095,0,0,2439,31901,857,0,67,160,1,0,12,11,__label2__
1364366449448521734,1,0,5001,99710,3028,0,75,157,0,0,13,6,__label2__
1363480710791708672,0,1,374,22727,135,0,1,89,1,0,2,9,__label2__
1363398563972091907,0,0,2,640124,12320,0,161,90,1,0,3,16,__label2__
1360452408476717057,0,0,1278,97142,673,0,20,156,0,1,9,21,__label2__
1363180773327667203,0,0,5546,129312,6115,0,94,157,1,1,10,2,__label2__
1361100188262219784,1,1,23,918,36,0,80,69,1,0,6,21,__label2__
1357330530350608385,0,0,436,15023,531,0,15,154,0,0,10,21,__label2__
1364741996443820032,0,0,720,6165,961,0,9,158,0,1,6,8,__label2__
1358182763363524608,0,0,829,19716,5231,0,111,122,0,1,13,21,__label2__
1356282575250079755,0,0,1122,1231,46,0,0,49,0,0,10,15,__label2__
1361151050691055616,1,0,0,1336508,14051,0,250,168,1,0,3,11,__label2__
1360107320848637952,1,0,1,10789,128,0,8,102,1,0,2,24,__label2__
1357511240503861249,1,0,1276,94072,633,0,18,94,0,1,9,3,__label2__
1357494240767582210,1,1,7853,34535,22450,0,742,81,0,1,10,23,__label2__
1364079077817081858,0,0,289,9995,213,0,9,132,1,0,5,1,__label2__
1363491188385398786,1,1,3003,24658,112741,1,1453,151,0,1,13,4,__label2__
1357058431098769410,0,1,795,41431,456,0,13,21,0,1,13,16,__label2__
1360635283096670210,0,0,6093,83756,6537,0,1854,160,0,1,7,11,__label2__
1364190800645660679,1,0,934,5913,29663,0,730,108,0,1,10,18,__label2__
1360922036701450241,1,1,1245,3736,1967,0,86,133,0,1,14,11,__label2__
1360520341337038848,0,0,1,11704,130,0,7,102,1,0,2,14,__label2__
1362633397617721345,0,0,1,2178403,34569,0,6811,49,1,0,6,21,__label2__
1363392058808033282,0,1,798,46481,471,0,14,21,0,1,13,7,__label2__
1364332130717880333,0,0,2,643028,12431,0,163,90,1,0,3,21,__label2__
1365172742853640192,1,1,7066,14999,6449,0,15,132,0,1,7,17,__label2__
1362740230139371520,0,0,49,2434,77,0,34,0,1,1,7,1,__label2__
1362734113040588803,0,1,159,26057,162,0,1,23,0,1,13,3,__label2__
1361359000214896643,1,0,2,631340,12010,0,160,90,1,0,3,4,__label2__
1357416509635657728,0,0,983,364035,25762,0,107,157,0,1,6,21,__label2__
1361373131374546951,0,1,693,5730,308,0,34,160,0,0,13,5,__label2__
1364338007734648834,0,0,1,2182740,34616,0,6810,49,1,0,6,21,__label2__
1361763294818754567,1,0,1,14455,158,0,6,102,1,0,2,11,__label2__
1364214294414577664,0,0,466,5362,467,0,108,134,0,1,11,15,__label2__
1362849701150691328,1,0,223,125133,374,0,186,150,0,1,9,15,__label2__
1360219828901081090,0,0,6088,83665,6535,0,1855,160,0,1,7,15,__label2__
1360725521181605888,1,1,9838,36401,60845,0,1276,149,0,1,11,16,__label2__
1362468134012207106,0,0,49,162,39,0,0,0,1,0,10,22,__label2__
1356130247285084160,0,0,4821,100064,1632,0,67,0,1,0,4,23,__label2__
1362694413244317698,1,1,284,11913,12136,1,298,154,1,1,7,12,__label2__
1365345862306721797,1,1,162,7530,1508,0,13,111,0,1,11,21,__label2__
1365890853496094722,1,0,445,651,83,0,0,68,1,0,4,18,__label2__
1356514716441600000,1,0,308,1416,661,0,68,145,0,1,13,15,__label2__
1359393616888692736,0,0,322,4763,136,0,56,109,0,0,11,9,__label2__
1363553450492051458,0,0,0,1349657,14201,0,256,168,1,0,3,4,__label2__
1358742456666386432,0,0,292,180101,18186,0,232,63,0,1,11,21,__label2__
1357251181182148609,0,0,362,35365,797,0,20,111,0,0,4,24,__label2__
1363771772026421250,1,1,9852,36720,61070,0,1285,149,0,1,11,14,__label2__
1360478546167234561,0,0,261,83,37,0,0,19,0,0,9,18,__label2__
1365255587265732608,0,0,1,2186397,34655,0,6808,49,1,0,6,3,__label2__
1363855921206747139,1,0,67,5524,99,0,9,0,0,0,10,1,__label2__
1362425413419601925,0,0,1,2177411,34557,0,6812,49,1,0,6,12,__label2__
1357330820516749314,1,1,240,4714,5716,1,244,154,0,1,13,21,__label2__
1366048058161651716,1,0,109,78141,1359,0,40,118,1,1,4,8,__label2__
1363481443821891586,0,0,696,10636,39,0,1,15,1,0,7,7,__label2__
1363247078282059776,0,0,798,46256,469,0,14,21,0,1,13,1,__label2__
1363016605014188042,0,0,1,17978,181,0,8,102,1,0,2,7,__label2__
1357981458560921601,1,0,8,81412,1515,0,25,65,1,0,3,9,__label2__
1362686586438098948,0,0,46,3120,48,0,0,160,1,1,2,22,__label2__
1357463042519400449,1,0,1,2161459,34296,0,6813,49,1,0,6,3,__label2__
1360210812472877056,0,1,5517,53809,11058,0,244,160,0,1,6,2,__label2__
1365331647579774979,0,1,104,11,17,0,0,115,1,1,3,14,__label2__
1364292689282404355,0,1,385,24636,589,0,15,96,0,1,13,22,__label2__
1358525128242573317,1,0,385,20437,541,0,13,96,0,1,13,23,__label2__
1361076500024467461,0,0,385,22125,559,0,14,96,0,1,13,23,__label2__
1365378850717319168,1,0,1477,84123,3232,0,100,157,0,1,14,1,__label2__
1358574381153271814,1,1,204,1575,76,0,2,50,1,0,3,17,__label2__
1363036131982512132,0,1,254,439584,853,0,175,102,0,0,11,22,__label2__
1362777255726972935,0,0,1,17215,174,0,8,102,1,0,2,6,__label2__
1363628200257941505,0,1,7,290,65,0,3,7,1,0,4,6,__label2__
1361309239986257920,1,0,1856,9820,9020,1,423,118,0,1,12,1,__label2__
1365067142849249281,0,0,909,9766,147,0,0,0,1,0,3,21,__label2__
1361683022798585856,1,1,635,19487,10220,0,569,174,0,1,10,19,__label2__
1364522041655836672,0,0,153,7374,77,0,0,158,1,0,2,19,__label2__
1362698221890502659,0,0,616,19176,723986,1,3835,46,0,1,13,1,__label2__
1360833179721080839,1,0,260,1402,195,0,4,121,0,1,4,3,__label2__
1360215915393126400,1,0,1079,5116,3845,0,7,122,0,1,4,13,__label2__
1364846260876947459,0,0,2365,438645,3499,0,269,111,1,0,9,18,__label2__
1359461540903202817,0,0,1432,129887,632,0,41,38,1,0,10,7,__label2__
1364673094082789376,0,0,15,21,2,0,0,0,1,0,1,1,__label2__
1358362906308448257,1,1,269,10311,1541,0,75,47,0,1,4,5,__label2__
1366066903903580166,0,1,6969,54150,11249,0,244,160,0,1,6,12,__label2__
1359506724298883074,1,0,59,210,18,0,1,35,1,0,2,3,__label2__
1365174734418309121,0,0,497,65602,1151,0,165,125,1,1,7,3,__label2__
1363104213392388102,0,0,601,5949,604,0,50,157,0,0,8,16,__label2__
1363891327772069888,0,0,927,74342,5040,0,96,132,0,0,10,21,__label2__
1364280059448598529,1,1,270,10595,1555,0,75,47,0,1,4,21,__label2__
1356064876523900930,1,0,3857,163447,2117,0,28,151,1,0,3,16,__label2__
1356926515750002689,1,0,38,178,193,0,7,156,1,1,3,9,__label2__
1362986233253797888,1,1,453,22342,4786,0,127,120,0,1,7,4,__label2__
1363790705211158529,1,0,2,296,131,0,1,93,0,1,4,21,__label2__
1363016981465726977,0,1,369,22336,133,0,1,89,1,0,2,13,__label2__
1364655259440848902,0,0,2,644822,12481,0,160,90,1,0,3,19,__label2__
1359313822176055298,0,1,84,15923,332,0,0,136,1,0,11,1,__label2__
1363956795367112707,0,1,4505,46775,263083,1,378,160,0,1,12,2,__label2__
1360713363500728325,1,0,497,62389,1070,0,167,125,1,1,7,21,__label2__
1364900380073725953,0,1,502,4049,519,0,57,111,1,1,12,5,__label2__
1362178831033974785,1,0,386,22927,573,0,14,96,0,1,13,21,__label2__
1362103625129033730,0,0,2084,11605,1168,0,46,152,1,1,13,19,__label2__
1364712042616287233,0,0,1,2184195,34632,0,6810,49,1,0,6,22,__label2__
1356955897856155649,0,0,2,613425,11390,0,146,90,1,0,3,11,__label2__
1356238317092806659,1,0,2,610129,11281,0,140,90,1,0,3,5,__label2__
1365214307479388161,0,0,384,25382,590,0,15,96,0,1,13,1,__label2__
1361836147727556609,1,0,2,634600,12126,0,160,90,1,0,3,15,__label2__
1364036617388883978,0,0,210,365,96,0,2,119,1,0,2,11,__label2__
1359903104905457666,0,1,957,71,307,0,6,140,1,1,3,18,__label2__
1366152548818837506,0,0,2,1095929,18968,0,210,149,0,0,3,4,__label2__
1365326096296792073,1,0,200,70,109,0,0,48,0,0,13,15,__label2__
1365075361978056706,1,0,1494,23333,2040,0,321,152,0,1,9,6,__label2__
1364970926094356488,0,0,648,25722,3094,0,122,131,1,1,13,6,__label2__
1359526509833248769,0,0,1685,81430,2196,0,1299,154,0,1,10,21,__label2__
1361408135186022406,0,0,2,631340,12010,0,160,90,1,0,3,21,__label2__
1359744596717105153,0,0,48,1414,7,0,0,12,1,0,1,3,__label2__
1364727845663211525,0,0,2,646255,12541,0,161,90,1,0,3,18,__label2__
1361088783589011464,1,0,1,12486,136,0,6,102,1,0,2,15,__label2__
1359997446944923648,1,0,385,21474,555,0,14,96,0,1,13,16,__label2__
1365495635160530947,0,1,6923,54135,11237,0,244,160,0,1,6,4,__label2__
1364225504430026756,0,0,265,1897,156,0,1,0,1,0,12,24,__label2__
1361661612315213827,1,1,381,1158,153,0,7,56,0,1,13,7,__label2__
1362059515475202053,0,1,281,1816,3255,0,12,141,1,1,4,22,__label2__
1364843322112696322,1,1,7068,14999,6450,0,15,132,0,1,7,24,__label2__
1359060844118757376,1,0,246,636,217,0,3,127,0,1,9,2,__label2__
1357391385100435456,0,0,2,615035,11460,0,145,90,1,0,3,4,__label2__
1356389039402790915,0,0,544,20746,240,0,28,30,0,0,8,3,__label2__
1357614157684748288,0,1,503,5087,181,0,22,128,0,0,11,16,__label2__
1359189339314532358,1,0,1,7464,115,0,6,102,1,0,2,16,__label2__
1357743615548743683,1,0,0,1312486,13813,0,249,168,1,0,3,16,__label2__
1356838326150561792,1,0,1,2159816,34278,0,6817,49,1,0,6,22,__label2__
1361239828311011328,1,0,7005,14852,6380,0,16,132,0,1,7,23,__label2__
1363481932282155009,0,0,3171,228325,31501,0,1917,147,1,1,11,5,__label2__
1356086878437482497,0,0,31,8532,36,0,0,0,1,0,3,23,__label2__
1363897807912992768,0,0,385,24318,586,0,15,96,0,1,13,1,__label2__
1365528520915517440,1,0,251,100910,714,0,20,71,0,1,9,12,__label2__
1362476206520741902,0,0,281,6252,203,0,17,57,0,0,11,6,__label2__
1359156859870072837,0,0,25,8265,30,0,2,0,1,1,5,1,__label2__
1364752657202692099,0,0,142,249,58,0,0,0,1,0,10,19,__label2__
1364554856913117189,1,0,1,21825,230,0,9,102,1,0,2,3,__label2__
1358747273535107074,1,1,35,438,29,0,0,63,0,1,10,24,__label2__
1356199744243195905,1,0,8,80849,1496,0,25,65,1,0,3,14,__label2__
1360832355536171008,0,0,6,247269,1201,0,27,154,1,1,2,3,__label2__
1363864735612043276,0,0,363,36337,868,0,21,111,0,0,4,16,__label2__
1356426494634057728,1,0,0,1304580,13738,0,248,168,1,0,3,12,__label2__
1356950182504648704,0,0,226,17484,59,0,0,0,1,0,3,13,__label2__
1360587901659152389,0,0,35,71275,275,0,3,4,1,0,4,1,__label2__
1364191036113829892,0,0,4909,29494,2492,0,300,32,0,0,9,3,__label2__
1363964720202584064,0,0,199,13332,15572,0,399,26,0,1,6,6,__label2__
1360904610194599936,1,0,418,7212,916,0,18,159,1,1,4,9,__label2__
1358883789112500233,0,0,393,12471,391,0,0,2,0,0,11,12,__label2__
1364457373277048832,0,0,62,132,7,0,0,0,1,0,6,4,__label2__
1360054071202308098,0,0,1,2170399,34428,0,6806,49,1,0,6,14,__label2__
1359420043436711938,1,0,1121,11890,537,0,7,125,1,0,8,14,__label2__
1362287204169617412,1,0,1,16405,174,0,8,102,1,0,2,21,__label2__
1358800862290804745,0,0,1720,63266,1967,0,65,157,0,1,7,2,__label2__
1361275127204315138,0,0,0,1336508,14051,0,250,168,1,0,3,1,__label2__
1359351821614141445,0,0,1,8765,123,0,7,102,1,0,2,1,__label2__
1356569815574597632,0,0,0,1304580,13738,0,248,168,1,0,3,14,__label2__
1364666983954939914,0,0,3085,16321,327,0,81,117,1,0,7,7,__label2__
1360049650951204868,0,0,1,809038,8722,0,84,99,1,0,3,1,__label2__
1365247376089358336,0,0,271,258,162,0,11,158,1,0,10,8,__label2__
1357745017352257548,0,0,0,1312486,13813,0,249,168,1,0,3,18,__label2__
1365338661282340869,0,0,1,23490,242,0,9,102,1,0,2,13,__label2__
1364332692595179533,0,0,798,47000,477,0,15,21,0,1,13,21,__label2__
1364704267089698818,0,1,32,253,32,0,0,46,1,1,2,4,__label2__
1362867395564433410,1,0,0,1346559,14164,0,257,168,1,0,3,5,__label2__
1361952674774740994,1,0,1,2176359,34534,0,6810,49,1,0,6,22,__label2__
1365885627951104000,1,0,1,25277,262,0,9,102,1,0,2,4,__label2__
1360080733595967490,0,0,359,794,44,0,0,111,1,0,2,16,__label2__
1357322502985326593,0,0,114,9391,54,0,0,56,1,0,5,5,__label2__
1362733962477600770,0,0,6102,84368,6543,0,1854,160,0,1,7,8,__label2__
1359947484076924931,0,0,1,2169300,34414,0,6814,49,1,0,6,6,__label2__
1363211371136102402,0,1,798,46256,469,0,14,21,0,1,13,23,__label2__
1362521672616714241,0,0,410,1122,583,0,9,6,1,0,9,8,__label2__
1363761618929082368,1,0,482,3600,345,0,16,105,0,0,13,1,__label2__
1361983385892192258,0,0,268,3636,82,0,1,0,0,0,10,19,__label2__
1365069078134726657,1,0,157,216594,7626,0,117,145,0,1,12,21,__label2__
1363622669153931266,0,0,10929,482924,11714,0,668,152,1,1,11,24,__label2__
1359254516684759040,0,0,1,130230,1526,0,28,115,1,0,2,15,__label2__
1361640525078671364,0,1,545,7056,495,0,11,13,0,1,13,2,__label2__
1359860757022855176,1,1,453,22216,4693,0,127,120,0,1,7,24,__label2__
1362804639180197893,0,0,2,637510,12233,0,161,90,1,0,3,13,__label2__
1360329315498553367,0,0,385,21688,554,0,14,96,0,1,13,7,__label2__
1360050092888256521,0,0,0,1328984,14003,0,252,168,1,0,3,5,__label2__
1357566241448333312,1,0,177,1341,156,0,3,95,0,1,5,22,__label2__
1359465824319381505,0,0,1040,48756,1406,0,359,0,0,0,7,1,__label2__
1361733324943851520,0,0,385,22672,570,0,14,96,0,1,13,6,__label2__
1357195535418073091,1,0,4999,55557,4192,0,78,156,0,0,6,1,__label2__
1357658998107955201,1,0,496,59660,1032,0,165,125,1,1,7,3,__label2__
1366064297093324801,0,0,1681,14492,320,0,0,153,1,0,9,13,__label2__
1362302798688313348,0,0,0,1344246,14136,0,257,168,1,0,3,16,__label2__
1362103397487419394,0,0,50,2272,1949,1,88,157,1,1,8,24,__label2__
1360150693978505216,0,0,74,223,11,0,0,0,1,0,5,23,__label2__
1358065242635464705,1,0,1,2163739,34302,0,6810,49,1,0,6,21,__label2__
1361407464160247810,0,0,69,2983,41,0,16,15,0,0,8,5,__label2__
1364882617783496704,0,0,705,11666,2488,0,99,131,0,1,13,17,__label2__
1365259636870381569,0,0,1,23490,242,0,9,102,1,0,2,21,__label2__
1361039835872509955,1,0,1,84852,461,0,16,35,1,0,1,4,__label2__
1356675885089189889,0,0,1108,514,1182,0,18,37,0,1,7,11,__label2__
1360106275753897984,0,0,1,10789,128,0,8,102,1,0,2,8,__label2__
1359086595736031237,0,0,2193,35540,1012,0,3,154,0,0,5,5,__label2__
1358160080659648512,1,0,2754,6657,538,0,4,160,1,0,6,8,__label2__
1357802382193754120,0,0,1220,307,98,0,0,151,1,0,3,3,__label2__
1362152100692594688,1,0,223,124988,372,0,186,150,0,1,9,4,__label2__
1360544903042891776,0,0,1,11704,130,0,7,102,1,0,2,21,__label2__
1364717026292490241,0,0,2488,74526,2504,0,604,101,0,1,9,3,__label2__
1358500794304200705,0,1,6122,28202,11402,0,246,151,0,1,14,1,__label2__
1362320776704253954,1,0,2,636226,12194,0,161,90,1,0,3,11,__label2__
1362286986082533377,0,0,798,45795,468,0,14,21,0,1,13,18,__label2__
1363758464850415617,0,1,374,23166,138,0,1,89,1,0,2,7,__label2__
1366020839452274692,0,0,9,424,68,0,3,7,1,0,4,22,__label2__
1357980801791635458,0,0,5001,55659,4193,0,78,156,0,0,6,12,__label2__
1356119368451706882,0,1,793,41021,454,0,13,21,0,1,13,21,__label2__
1362365659259232256,0,0,0,1344246,14136,0,257,168,1,0,3,1,__label2__
1359234886570287104,0,0,2218,418897,1073,0,245,105,0,1,13,12,__label2__
1357930117184557057,0,0,1550,2390,385,0,0,115,1,1,2,21,__label2__
1364560850611179521,1,0,155,16891,399,0,2,0,1,0,2,24,__label2__
1365319911015407618,1,0,384,25382,590,0,15,96,0,1,13,9,__label2__
1361988681645641728,1,0,40,311,654,0,9,103,1,1,3,7,__label2__
1357963775228444673,0,0,1,4314,69,0,5,102,1,0,2,14,__label2__
1364170654409441282,1,1,247,5111,212,0,32,116,0,1,12,3,__label2__
1364768954149969920,0,0,1909,49879,1034,0,8,63,1,0,9,18,__label2__
1364401534415605766,0,0,2,644822,12481,0,160,90,1,0,3,6,__label2__
1364120520090771458,1,0,10955,94836,23868,0,296,147,0,1,10,19,__label2__
1357891930890248193,1,0,177,155042,9284,0,988,151,0,1,12,11,__label2__
1360131035288207360,1,0,1553,145535,652,0,93,95,0,0,13,5,__label2__
1357128705122918404,0,0,385,19770,531,0,12,96,0,1,13,2,__label2__
1362450855216238592,0,0,1626,93187,1255,0,23,151,1,1,2,15,__label2__
1362390771069046785,0,0,369,21759,132,0,1,89,1,0,2,3,__label2__
1361049648639705094,1,0,2,629695,11971,0,159,90,1,0,3,8,__label2__
1357680968413433857,1,0,278,2193,66,0,0,157,1,1,2,19,__label2__
1359834683236835328,0,0,6090,83567,6536,0,1856,160,0,1,7,4,__label2__
1363779832908312580,0,0,2,641542,12389,0,162,90,1,0,3,13,__label2__
1361625212412977154,0,0,3260,678627,3630,0,214,122,0,0,14,6,__label2__
1363201812141137928,1,1,628,21590,16648,0,337,124,0,1,10,8,__label2__
1362459925948022784,0,0,160,139,227,0,4,81,0,1,13,11,__label2__
1362909487250755589,1,0,3123,29163,1050,0,2,92,0,1,5,16,__label2__
1365279077817581571,1,1,605,21469,1334,0,34,154,1,1,3,12,__label2__
1365654656240730120,1,0,0,33380,368,0,9,143,1,1,2,6,__label2__
1357271518527561730,0,0,385,19770,531,0,12,96,0,1,13,15,__label2__
1361711785791864832,1,0,192,2084,97,0,2,21,1,0,4,1,__label2__
1363161969860182018,0,0,0,1349032,14189,0,259,168,1,0,3,15,__label2__
1361469358841749505,0,0,2,632965,12071,0,159,90,1,0,3,3,__label2__
1361296156647653376,1,0,70,21,30,0,0,119,1,1,4,3,__label2__
1361746416041877505,1,1,0,105,15,0,0,98,1,1,2,21,__label2__
1358773314622156800,0,1,328,2549,840,0,43,89,0,0,13,18,__label2__
1361588226063020038,0,0,0,1339055,14082,0,254,168,1,0,3,11,__label2__
1361664230513123328,0,0,259,25875,139,0,18,0,1,0,10,24,__label2__
1360302254461444101,0,0,59,132121,550,0,22,116,1,0,2,9,__label2__
1361197295551799297,0,0,385,22392,567,0,14,96,0,1,13,21,__label2__
1359121525857746944,1,0,385,20963,550,0,14,96,0,1,13,8,__label2__
1365345743133933569,1,1,66,492,138,0,0,120,0,1,4,14,__label2__
1364643886921048073,0,0,284,2923,100,0,0,0,1,0,11,15,__label2__
1359874251810086916,0,0,0,1326564,13980,0,251,168,1,0,3,12,__label2__
1360336680004296707,0,0,385,21688,554,0,14,96,0,1,13,9,__label2__
1362317654988570625,1,0,0,32298,358,0,9,143,1,1,2,6,__label2__
1363910825614934017,1,0,32,398,60,0,0,32,1,1,4,3,__label2__
1362733717878431747,1,1,143,31486,4137609,1,14426,42,0,1,14,9,__label2__
1358281015895203841,0,0,2,619043,11603,0,153,90,1,0,3,15,__label2__
1361178598640668672,0,0,478,4155,284,0,4,145,1,0,9,11,__label2__
1357777618783916032,1,0,385,20021,538,0,12,96,0,1,13,13,__label2__
1359116470479966209,1,0,1,7464,115,0,6,102,1,0,2,7,__label2__
1363765705514962948,1,0,157,215099,7592,0,118,145,0,1,12,9,__label2__
1361662560773296128,0,1,192,3613,156,0,0,0,1,0,2,2,__label2__
1359086865673048066,0,0,486,1739,857,0,13,127,1,1,8,8,__label2__
1362161172666056707,1,1,47,2271,469,0,9,155,1,1,3,11,__label2__
1358697161689546753,1,0,0,1319065,13893,0,251,168,1,0,3,8,__label2__
1360268926849024002,1,0,385,21688,554,0,14,96,0,1,13,21,__label2__
1356286195551113217,1,1,968,9726,9394,0,543,155,0,1,13,2,__label2__
