User-ID,Friends,Tweets,Followers,Verified,Listed,Description,Image,Created-At,URL,Age
1420653714566754307,1386,1519,23,0,0,23,1,Thu Jul 29 07:56:00 +0000 2021,0,0
2528985084,2537,25926,201,0,5,143,0,Wed May 28 03:56:13 +0000 2014,0,7
1373552629469474817,95,1102,139,0,4,43,1,Sun Mar 21 08:32:32 +0000 2021,0,0
4255282647,237,9628,410,0,0,39,1,Mon Nov 23 06:31:34 +0000 2015,0,6
888852193645740032,2099,11454,574,0,2,19,1,Sat Jul 22 20:04:11 +0000 2017,0,4
1421080433249427456,173,393,9,0,0,78,1,Fri Jul 30 12:09:18 +0000 2021,0,0
1415258168347742210,318,4925,315,0,0,65,1,Wed Jul 14 10:33:43 +0000 2021,0,0
305434424,264,863,29,0,0,77,1,Thu May 26 06:27:47 +0000 2011,0,10
980952768,496,139380,884,0,15,48,0,Fri Nov 30 18:15:00 +0000 2012,0,9
330459560,2033,203155,3445,0,118,160,0,Wed Jul 06 17:10:49 +0000 2011,0,10
1091337948480458752,448,215896,245,0,1,78,1,Fri Feb 01 14:10:17 +0000 2019,0,2
1404886916298903552,440,6954,6,0,1,29,1,Tue Jun 15 19:42:08 +0000 2021,0,0
2441579526,93,36235,116,0,1,99,1,Sun Apr 13 11:32:03 +0000 2014,0,7
973682954105999360,239,7295,134,0,0,24,1,Tue Mar 13 22:11:21 +0000 2018,0,3
303774361,291,121135,1399,0,4,40,1,Mon May 23 12:06:53 +0000 2011,0,10
1415001915574964228,492,537,2712,0,16,88,1,Tue Jul 13 17:35:45 +0000 2021,1,0
1361676636865900546,476,24422,922,0,48,24,1,Tue Feb 16 14:00:19 +0000 2021,0,0
1197645352645603329,1,28472,7126,0,87,142,1,Thu Nov 21 22:38:06 +0000 2019,1,2
1093975860330283008,698,21517,195,0,0,32,0,Fri Feb 08 20:52:24 +0000 2019,1,2
616189355,437,3937,25,0,1,100,1,Sat Jun 23 15:11:40 +0000 2012,0,9
1441846708531433477,211,1988,198,0,4,42,1,Sat Sep 25 19:27:07 +0000 2021,1,0
1404653325404999683,906,3274,40,0,0,19,1,Tue Jun 15 04:15:55 +0000 2021,0,0
719577896499744768,83,3781,7938,0,4,32,1,Mon Apr 11 17:28:34 +0000 2016,0,5
1280244809748357120,656,17071,456,0,1,30,1,Mon Jul 06 20:58:51 +0000 2020,1,1
1368323775830310914,633,512,282,0,0,28,1,Sat Mar 06 22:13:29 +0000 2021,0,0
1308515557398855680,851,22009,449,0,1,28,1,Tue Sep 22 21:16:44 +0000 2020,0,1
109271439,586,74392,1190,0,0,132,0,Thu Jan 28 14:16:43 +0000 2010,0,11
1070431548770566152,302,739,47,0,0,53,1,Wed Dec 05 21:35:43 +0000 2018,0,3
67072630,2334,35630,124,0,6,116,0,Wed Aug 19 18:08:54 +0000 2009,0,12
1108030379833868292,3418,10428,2963,0,14,23,1,Tue Mar 19 15:40:03 +0000 2019,0,2
1733299441,967,6632,651,0,9,64,0,Thu Sep 05 22:30:33 +0000 2013,0,8
728590334314348544,38,137,49,0,0,25,1,Fri May 06 14:20:47 +0000 2016,0,5
1258195992735776768,3710,2234,3496,0,7,23,1,Thu May 07 00:44:53 +0000 2020,0,1
1314235444180267010,163,986,60,0,1,61,1,Thu Oct 08 16:05:29 +0000 2020,1,1
1434377657748131845,878,457,427,0,0,23,1,Sun Sep 05 04:48:18 +0000 2021,1,0
1014376045712236544,84,13679,75,0,0,21,1,Wed Jul 04 05:11:10 +0000 2018,0,3
185286463,583,13900,945,0,24,102,0,Tue Aug 31 16:46:41 +0000 2010,0,11
1253373141335883779,150,1007,41,0,0,5,1,Thu Apr 23 17:21:17 +0000 2020,0,1
1103533038959583232,306,755,96,0,0,23,1,Thu Mar 07 05:49:13 +0000 2019,0,2
1720905667,4952,144954,7545,0,16,108,0,Mon Sep 02 02:08:55 +0000 2013,0,8
134714925,1543,49428,1299,0,6,113,0,Mon Apr 19 07:05:59 +0000 2010,0,11
1382777935434805248,65,2734,88,0,0,24,1,Thu Apr 15 19:28:56 +0000 2021,0,0
959927246906712065,184,2202,203,0,0,64,1,Sat Feb 03 23:11:05 +0000 2018,0,3
1420199372843749382,32,86,0,0,0,31,1,Wed Jul 28 01:48:21 +0000 2021,0,0
1219166190649479168,374,5071,26,0,0,58,1,Mon Jan 20 07:54:45 +0000 2020,0,1
4756269505,205,30078,192,0,3,16,0,Thu Jan 14 04:08:06 +0000 2016,0,5
7409072,1977,4540,2364,0,0,151,0,Wed Jul 11 18:35:42 +0000 2007,0,14
756265196679680001,355,3470,94,0,4,43,1,Thu Jul 21 23:10:48 +0000 2016,0,5
285770112,884,11327,724,0,8,37,0,Thu Apr 21 19:10:53 +0000 2011,0,10
1431153194516680711,131,1246,138,0,2,30,1,Fri Aug 27 07:14:57 +0000 2021,0,0
1019052118257389568,431,14435,77,0,0,7,1,Tue Jul 17 02:52:12 +0000 2018,0,3
1323786077329530880,1000,9594,867,0,5,25,1,Wed Nov 04 00:37:07 +0000 2020,0,1
846139178,158,18332,172,0,0,37,0,Tue Sep 25 19:57:55 +0000 2012,0,9
1197490734678626309,708,190905,580,0,2,46,1,Thu Nov 21 12:23:42 +0000 2019,0,2
927210428,82,3794,842,0,0,31,1,Mon Nov 05 09:01:37 +0000 2012,0,9
1406719234907021317,132,700,18,0,0,136,1,Sun Jun 20 21:03:09 +0000 2021,1,0
304970075,377,5702,72,0,2,63,1,Wed May 25 12:27:58 +0000 2011,0,10
190909801,194,91136,246,0,1,53,0,Wed Sep 15 03:55:12 +0000 2010,0,11
1942167446,177,14024,166,0,1,18,1,Sun Oct 06 22:01:57 +0000 2013,0,8
3826955667,55,2739,35,0,0,10,1,Wed Sep 30 19:57:05 +0000 2015,0,6
1282814118962122754,786,10443,726,0,9,158,1,Mon Jul 13 23:08:23 +0000 2020,1,1
1441065745908224006,44,55,44,0,0,37,1,Thu Sep 23 15:43:57 +0000 2021,0,0
1326430726347255808,559,3011,71,0,0,35,1,Wed Nov 11 07:45:43 +0000 2020,0,1
1256251590253481984,85,414,29,0,2,36,1,Fri May 01 15:58:27 +0000 2020,0,1
1392302251927085057,182,618,154,0,0,31,1,Wed May 12 02:15:11 +0000 2021,1,0
934190017865568256,948,622,47,0,0,31,1,Fri Nov 24 22:40:31 +0000 2017,0,4
1382687768380313601,379,7983,294,0,2,33,1,Thu Apr 15 13:30:39 +0000 2021,1,0
889151664485052416,55,1608,35,0,1,70,1,Sun Jul 23 15:54:11 +0000 2017,0,4
1337809114580193285,627,7406,65,0,1,47,1,Sat Dec 12 17:18:51 +0000 2020,1,1
1322265594171813888,22,1976,7,0,0,139,1,Fri Oct 30 19:54:39 +0000 2020,0,1
1234631157221863424,3062,18107,2804,0,27,46,1,Tue Mar 03 00:06:27 +0000 2020,0,1
1437784045891604494,753,3652,114,0,0,79,1,Tue Sep 14 14:24:06 +0000 2021,0,0
875608232,524,41865,44,0,0,21,1,Fri Oct 12 13:13:42 +0000 2012,0,9
917817007713562624,154,30840,6650,0,43,42,0,Tue Oct 10 18:20:01 +0000 2017,0,4
1237635212785283072,1349,26896,1242,0,7,107,1,Wed Mar 11 07:03:42 +0000 2020,0,1
1437794730201567232,51,224,0,0,0,33,1,Tue Sep 14 15:06:23 +0000 2021,0,0
977179071611273216,8517,7161,7820,0,1,123,1,Fri Mar 23 13:43:40 +0000 2018,0,3
1403833203392237574,94,2744,123,0,0,159,1,Sat Jun 12 21:55:06 +0000 2021,0,0
1421439064033566725,8,99,9,0,0,17,1,Sat Jul 31 11:54:24 +0000 2021,0,0
720762524203945985,1659,49126,464,0,14,153,0,Thu Apr 14 23:55:51 +0000 2016,1,5
1387105023557996545,22,1038,20,0,0,52,1,Tue Apr 27 18:03:11 +0000 2021,0,0
155063825,523,9234,77,0,0,16,0,Sun Jun 13 01:24:55 +0000 2010,0,11
1094548298868891648,507,2496,65,0,0,3,1,Sun Feb 10 10:47:04 +0000 2019,0,2
1445340760576987138,0,5,0,0,0,10,1,Tue Oct 05 10:51:13 +0000 2021,0,0
1366829492107378694,51,31,152,0,0,41,1,Tue Mar 02 19:15:27 +0000 2021,0,0
17782967,154,8,82,0,0,37,0,Mon Dec 01 16:55:39 +0000 2008,0,13
3645552017,200,26762,361,0,0,52,1,Sun Sep 13 20:12:22 +0000 2015,0,6
311104244,715,24089,692,0,0,6,0,Sat Jun 04 22:17:39 +0000 2011,0,10
285144351,505,13929,473,0,5,160,0,Wed Apr 20 16:17:43 +0000 2011,0,10
2785232469,410,10291,499,0,0,7,0,Fri Sep 26 10:58:57 +0000 2014,1,7
239178114,1154,25035,135,0,2,158,0,Mon Jan 17 00:57:56 +0000 2011,0,10
1600649304,890,4760,436,0,3,95,0,Wed Jul 17 10:50:24 +0000 2013,0,8
1300806432678436864,499,1131,67,0,0,89,1,Tue Sep 01 14:43:34 +0000 2020,0,1
1239389494119403520,1496,24338,1534,0,13,44,1,Mon Mar 16 03:14:28 +0000 2020,1,1
1315067206380720129,172,1969,143,0,0,6,1,Sat Oct 10 23:10:38 +0000 2020,1,1
1245280025735241733,1220,45120,3237,0,8,74,1,Wed Apr 01 09:21:34 +0000 2020,0,1
153309566,373,1217,107,0,7,67,0,Tue Jun 08 06:11:41 +0000 2010,0,11
3195246178,1072,29903,3561,0,4,38,0,Wed Apr 22 16:06:57 +0000 2015,0,6
1447024244907405317,1,13,0,0,0,5,1,Sun Oct 10 02:21:19 +0000 2021,0,0
2748548808,122,1715,789,0,0,47,0,Wed Aug 20 09:25:18 +0000 2014,0,7
854657213029154819,8,36883,8,0,0,100,1,Wed Apr 19 11:25:33 +0000 2017,0,4
960018122,393,3587,2882,0,47,130,0,Tue Nov 20 08:33:40 +0000 2012,1,9
2528865012,706,151562,309,0,17,131,0,Wed May 28 02:42:42 +0000 2014,1,7
779542489468317696,185,10384,594,0,1,11,0,Sat Sep 24 04:46:27 +0000 2016,0,5
1257587518557560834,71,67691,278,0,3,43,1,Tue May 05 08:26:57 +0000 2020,1,1
2468357338,151,46636,406,0,8,30,0,Mon Apr 07 23:01:00 +0000 2014,0,7
1366255282846920707,238,335,16,0,0,8,1,Mon Mar 01 05:13:50 +0000 2021,0,0
1388616921269121032,210,27070,170,0,1,17,1,Sat May 01 22:10:54 +0000 2021,0,0
1302263630491246596,134,1987,10,0,0,61,1,Sat Sep 05 15:13:52 +0000 2020,0,1
1443022122377351168,202,310,201,0,3,6,1,Wed Sep 29 01:17:49 +0000 2021,0,0
1396976334627299328,1022,21311,531,0,4,164,1,Mon May 24 23:48:26 +0000 2021,0,0
1317874293821165568,79,19070,167,0,1,157,1,Sun Oct 18 17:05:14 +0000 2020,0,1
1423461127329959940,230,4314,203,0,12,117,1,Fri Aug 06 01:49:22 +0000 2021,1,0
1364126754328117249,1182,8750,10786,0,53,156,1,Tue Feb 23 08:15:48 +0000 2021,1,0
249290605,1962,56283,2352,0,3,136,0,Tue Feb 08 19:07:31 +0000 2011,0,10
1402001872756428800,105,1586,7,0,1,21,1,Mon Jun 07 20:38:00 +0000 2021,0,0
475125803,692,25827,737,0,0,44,0,Thu Jan 26 18:24:42 +0000 2012,0,9
1340008093,595,120440,3647,0,1,28,0,Tue Apr 09 19:26:26 +0000 2013,0,8
1216327809984950272,296,4431,364,0,2,4,1,Sun Jan 12 11:55:32 +0000 2020,1,1
215274668,386,29164,33919,0,222,129,0,Sat Nov 13 13:43:43 +0000 2010,1,11
1209998058404098048,483,17752,731,0,1,21,1,Thu Dec 26 00:43:26 +0000 2019,1,2
1330652650120114179,296,135,7,0,0,70,1,Sun Nov 22 23:21:39 +0000 2020,0,1
1356287748093734913,691,19515,2403,0,5,29,1,Mon Feb 01 17:06:22 +0000 2021,1,0
971393474019938304,795,4002,360,0,0,45,1,Wed Mar 07 14:33:46 +0000 2018,0,3
564969145,10714,43262,11569,0,9,109,0,Fri Apr 27 22:33:02 +0000 2012,0,9
2941513859,4932,94065,3459,0,10,111,0,Fri Dec 26 00:21:08 +0000 2014,0,7
1342923920056446977,199,455,30,0,0,81,1,Sat Dec 26 20:03:59 +0000 2020,0,1
1239732417939808256,491,5034,1457,0,11,131,1,Tue Mar 17 01:57:05 +0000 2020,0,1
1642188416,1000,40072,977,0,0,45,0,Sat Aug 03 06:11:24 +0000 2013,1,8
1241890034929655809,87,8850,13,0,1,158,1,Mon Mar 23 00:50:42 +0000 2020,0,1
1128007563797258242,506,19299,95,0,1,32,1,Mon May 13 18:42:15 +0000 2019,0,2
503360805,5332,123476,10044,0,4,155,0,Sat Feb 25 18:19:18 +0000 2012,1,9
860677468126011393,87,35478,101,0,0,57,1,Sat May 06 02:07:53 +0000 2017,0,4
1239578558223339520,799,8820,688,0,0,124,1,Mon Mar 16 15:45:44 +0000 2020,0,1
3001936452,473,20568,534,0,17,112,0,Thu Jan 29 18:41:21 +0000 2015,1,6
727785746766028804,454,7862,730,0,15,47,1,Wed May 04 09:03:38 +0000 2016,0,5
320680382,266,1257,44,0,0,19,0,Mon Jun 20 10:17:42 +0000 2011,0,10
833391889336381443,107,79,140,0,0,87,1,Sun Feb 19 19:04:44 +0000 2017,0,4
119678888,2033,72187,2864,0,144,45,0,Thu Mar 04 09:41:41 +0000 2010,1,11
63498893,628,10995,937,0,21,148,0,Thu Aug 06 18:21:10 +0000 2009,1,12
990539639747379201,96,34325,752,0,5,55,1,Sun Apr 29 10:33:48 +0000 2018,0,3
784029705251028992,98,1094,40,0,0,57,1,Thu Oct 06 13:57:03 +0000 2016,0,5
1077331685568626688,4868,126068,14659,0,255,11,1,Mon Dec 24 22:34:24 +0000 2018,1,3
4341601,4995,124640,3237,0,70,58,0,Thu Apr 12 11:45:15 +0000 2007,1,14
1314231203046850560,298,2154,268,0,4,92,1,Thu Oct 08 15:48:41 +0000 2020,1,1
1061159792880758784,913,21328,960,0,11,95,1,Sat Nov 10 07:33:04 +0000 2018,0,3
769957489,3,156125,98,0,5,64,1,Mon Aug 20 18:02:25 +0000 2012,0,9
1333284546620612608,108,378,17,0,0,21,1,Mon Nov 30 05:40:39 +0000 2020,0,1
988217409139040257,34,269,20,0,0,81,0,Mon Apr 23 00:46:05 +0000 2018,1,3
3084021048,129,103696,778,0,1,43,0,Sun Mar 15 08:03:30 +0000 2015,1,6
1383067837472837638,115,7229,222,0,2,19,1,Fri Apr 16 14:40:58 +0000 2021,1,0
1092969028275105797,305,934,124,0,0,65,1,Wed Feb 06 02:11:37 +0000 2019,0,2
2791144573,563,28315,714,0,0,119,0,Fri Sep 05 04:00:07 +0000 2014,0,7
1186310372195618816,390,64585,267,0,1,88,1,Mon Oct 21 15:56:56 +0000 2019,0,2
721986620375719936,367,117261,60,0,2,90,1,Mon Apr 18 08:59:58 +0000 2016,0,5
2651858524,144,22970,330,0,1,9,1,Sun Jun 29 01:42:27 +0000 2014,0,7
1604270227,561,90859,2058,0,5,38,0,Thu Jul 18 20:13:29 +0000 2013,0,8
879106294732423170,265,20612,2818,0,0,29,1,Sun Jun 25 22:37:28 +0000 2017,0,4
1364558000439111682,77,1123,12,0,0,116,1,Wed Feb 24 12:49:27 +0000 2021,0,0
1295289674097766401,56,323,53,0,0,31,1,Mon Aug 17 09:21:55 +0000 2020,0,1
1145447031122669569,1193,9547,161,0,1,37,1,Sun Jun 30 21:40:28 +0000 2019,0,2
23752507,376,2979,66,0,0,103,0,Wed Mar 11 12:05:43 +0000 2009,0,12
1438873031854620672,562,7474,17535,0,36,134,1,Fri Sep 17 14:30:55 +0000 2021,1,0
1187763753754025984,105,109,111,0,0,1,1,Fri Oct 25 16:12:43 +0000 2019,0,2
2346019267,537,48339,836,0,4,46,0,Sun Feb 16 01:38:01 +0000 2014,1,7
1314083423946899457,556,9068,325,0,28,81,1,Thu Oct 08 06:01:31 +0000 2020,1,1
832456981,168,514,37,0,1,96,1,Wed Sep 19 03:23:38 +0000 2012,1,9
700504905555931136,28966,148480,27640,0,7,145,0,Fri Feb 19 02:19:19 +0000 2016,0,5
1035301886117773312,481,48721,1434,0,1,18,1,Thu Aug 30 23:02:59 +0000 2018,1,3
1289710940020264960,428,1103,82,0,0,41,1,Sat Aug 01 23:54:49 +0000 2020,0,1
2357142524,20246,64408,20821,0,21,110,0,Sun Feb 23 00:12:32 +0000 2014,0,7
105577541,4839,48620,11323,1,174,156,0,Sat Jan 16 20:04:04 +0000 2010,1,11
160045242,1586,143855,134022,1,162,56,0,Sun Jun 27 01:47:51 +0000 2010,1,11
2661694614,287,32633,336,0,2,3,0,Sun Jul 20 04:45:14 +0000 2014,0,7
1139679465771077637,242,9719,172,0,0,72,1,Fri Jun 14 23:42:13 +0000 2019,1,2
4748193086,1253,10475,2773,0,2,57,1,Tue Jan 12 12:45:55 +0000 2016,1,5
105095859,395,7582,499,0,7,148,1,Fri Jan 15 10:28:46 +0000 2010,1,11
1119263672357015553,1719,3842,1738,0,0,64,1,Fri Apr 19 15:37:09 +0000 2019,0,2
1424401300754731012,14,3482,4,0,0,44,1,Sun Aug 08 16:05:18 +0000 2021,0,0
1425793654623457285,23,184,15,0,0,28,1,Thu Aug 12 12:18:03 +0000 2021,0,0
1433800844399497220,104,199,26,0,0,55,1,Fri Sep 03 14:35:46 +0000 2021,0,0
372769059,1409,299581,2912,0,9,158,1,Tue Sep 13 11:37:40 +0000 2011,0,10
1436168146642112517,2602,11424,43,0,0,46,1,Fri Sep 10 03:23:12 +0000 2021,1,0
847432414683029505,132,1669,60,0,0,42,0,Thu Mar 30 12:56:47 +0000 2017,1,4
861738050857992193,917,39291,1207,0,1,27,1,Tue May 09 00:22:16 +0000 2017,0,4
82742105,2146,27426,210222,0,690,98,0,Thu Oct 15 23:26:29 +0000 2009,1,12
1091713612123697153,414,6155,613,0,0,5,1,Sat Feb 02 15:03:02 +0000 2019,1,2
1732941270,62,9823,71,0,4,39,1,Thu Sep 05 20:08:48 +0000 2013,0,8
1299430569785266176,0,1749,0,0,0,137,1,Fri Aug 28 19:36:13 +0000 2020,0,1
404156952,3060,17162,12047,0,0,25,1,Thu Nov 03 14:42:53 +0000 2011,1,10
1018412804653637632,141,885,52,0,0,34,1,Sun Jul 15 08:31:48 +0000 2018,1,3
1445218713179983873,220,335,308,0,2,17,1,Tue Oct 05 02:46:14 +0000 2021,1,0
1442887830481555456,110,1471,11,0,0,18,1,Tue Sep 28 16:24:19 +0000 2021,0,0
2361496828,208,543,35,0,0,113,1,Sun Feb 23 19:57:10 +0000 2014,0,7
782600920492236800,329,5607,27,0,0,20,1,Sun Oct 02 15:19:34 +0000 2016,0,5
169662640,4971,44559,388,0,12,31,0,Thu Jul 22 21:47:35 +0000 2010,1,11
2303291562,959,76568,3049,0,4,146,0,Tue Jan 21 15:51:15 +0000 2014,1,7
1326313216193028096,263,9310,272,0,0,106,1,Tue Nov 10 23:58:16 +0000 2020,0,1
927598956091248645,1177,1299,87,0,0,46,1,Mon Nov 06 18:09:59 +0000 2017,0,4
2945246383,303,55,18,0,0,63,0,Sat Dec 27 15:29:07 +0000 2014,1,7
1210165747797889025,885,50150,90,0,0,143,1,Thu Dec 26 11:50:03 +0000 2019,0,2
1440609403783184390,2147,84,158,0,0,130,1,Wed Sep 22 09:30:40 +0000 2021,1,0
1278618292261969921,13,70,10,0,0,42,1,Thu Jul 02 09:15:42 +0000 2020,1,1
924787163719458816,197,3615,61,0,0,26,1,Sun Oct 29 23:56:56 +0000 2017,0,4
1327524466881146880,60,828,60,0,0,46,1,Sat Nov 14 08:11:21 +0000 2020,1,1
2291849708,241,2026,80,0,0,91,1,Tue Jan 14 23:45:42 +0000 2014,0,7
911759372,592,24911,921,0,0,29,0,Mon Oct 29 04:54:15 +0000 2012,0,9
2436775422,6269,74559,14871,0,4,108,1,Thu Apr 10 09:39:15 +0000 2014,0,7
3342126598,420,3029,284,0,0,9,1,Mon Jun 22 22:22:14 +0000 2015,0,6
1329886367762014212,110,7,10,0,0,7,1,Fri Nov 20 20:36:50 +0000 2020,0,1
2298828884,944,67780,1973,0,15,150,0,Sun Jan 19 02:27:10 +0000 2014,1,7
1332322347320291331,1463,45536,1838,0,40,30,1,Fri Nov 27 13:56:26 +0000 2020,1,1
909246907389706240,507,3960,474,0,1,55,1,Sun Sep 17 02:45:30 +0000 2017,1,4
106755443,991,44961,1115,0,20,79,0,Wed Jan 20 16:02:13 +0000 2010,1,11
1348514267994091525,981,218,877,0,0,26,1,Mon Jan 11 06:17:37 +0000 2021,0,0
1073653903600771072,286,32896,9347,0,26,81,1,Fri Dec 14 19:00:12 +0000 2018,1,3
1374265549752987648,1179,25751,1338,0,10,51,1,Tue Mar 23 07:43:58 +0000 2021,0,0
828285779881426944,14264,82039,16174,0,0,138,1,Sun Feb 05 16:54:53 +0000 2017,0,4
559798163,789,8924,787,0,1,133,1,Sat Apr 21 19:04:32 +0000 2012,0,9
1387177364929589249,179,984,151,0,1,48,1,Tue Apr 27 22:50:46 +0000 2021,0,0
742298855408996353,75,2962,79,0,3,41,1,Mon Jun 13 10:13:33 +0000 2016,0,5
1442741943390203905,203,174,2,0,0,65,1,Tue Sep 28 06:44:28 +0000 2021,0,0
1203201068533866497,877,26091,802,0,10,121,1,Sat Dec 07 06:34:34 +0000 2019,0,2
1232467670894702592,14591,113443,14794,0,40,154,1,Wed Feb 26 00:52:26 +0000 2020,1,1
793849796004089858,353,8995,79,0,1,42,1,Wed Nov 02 16:18:35 +0000 2016,1,5
3148038872,93,13167,96,0,3,10,0,Fri Apr 10 13:15:45 +0000 2015,0,6
1371549043864694785,103,2642,103,0,0,70,1,Mon Mar 15 19:50:01 +0000 2021,1,0
1382423445741436933,905,2169,847,0,0,30,1,Wed Apr 14 20:00:17 +0000 2021,0,0
1392920882486681601,886,15227,1011,0,4,12,1,Thu May 13 19:13:38 +0000 2021,0,0
1224131065381642246,5598,62647,5908,0,8,137,1,Mon Feb 03 00:43:51 +0000 2020,0,1
1242874197740830721,581,35048,1191,0,0,106,1,Wed Mar 25 18:01:34 +0000 2020,0,1
1350583128004333568,196,3766,217,0,0,65,1,Sat Jan 16 23:18:22 +0000 2021,0,0
1242233939344965632,1039,28105,947,0,25,50,1,Mon Mar 23 23:37:15 +0000 2020,0,1
1108851108644978688,2837,12692,2780,0,0,18,1,Thu Mar 21 22:01:20 +0000 2019,0,2
3178187337,706,26942,743,0,37,131,0,Fri Apr 17 23:15:18 +0000 2015,1,6
1414954528068325385,412,15325,95,0,4,146,1,Tue Jul 13 14:27:09 +0000 2021,1,0
851433365614067712,3142,2801,639,0,0,44,1,Mon Apr 10 13:55:08 +0000 2017,0,4
1178694290198933505,5,2205,1631,0,5,154,1,Mon Sep 30 15:35:32 +0000 2019,0,2
1227935009127981056,1495,77432,3547,0,38,157,1,Thu Feb 13 12:38:27 +0000 2020,0,1
601544218,5,55878,6,0,0,22,1,Thu Jun 07 04:12:29 +0000 2012,0,9
3192142689,4443,263256,4008,0,24,136,0,Tue Apr 21 19:44:27 +0000 2015,0,6
1445748152590503941,423,106,25,0,0,31,1,Wed Oct 06 13:50:02 +0000 2021,0,0
1276746619,125,5097,125,0,0,37,1,Mon Mar 18 04:10:49 +0000 2013,0,8
1101679283385315329,359,1561,396,0,0,43,1,Sat Mar 02 03:03:04 +0000 2019,1,2
2941935226,124,20621,325,0,36,121,0,Fri Dec 26 08:55:36 +0000 2014,1,7
959619201680818176,125,273,43,0,0,45,1,Sat Feb 03 02:47:01 +0000 2018,0,3
795322679637196800,985,45471,10120,0,73,159,1,Sun Nov 06 17:51:18 +0000 2016,1,5
1410857261505781767,32,127,29,0,0,22,1,Fri Jul 02 07:06:15 +0000 2021,0,0
1242597941484888066,126,42,21,0,0,151,1,Tue Mar 24 23:44:10 +0000 2020,0,1
578232246,70,10,7,0,0,74,0,Sat May 12 15:28:17 +0000 2012,0,9
850706856821628929,93,6713,28839,0,75,21,1,Sat Apr 08 13:48:14 +0000 2017,0,4
1406825088482222081,104,4753,14,0,5,23,1,Mon Jun 21 04:03:48 +0000 2021,0,0
1266984436723142658,1720,36856,157,0,0,40,1,Sun May 31 06:46:52 +0000 2020,1,1
1293314281979576320,1525,15350,252,0,1,100,1,Tue Aug 11 22:32:46 +0000 2020,0,1
606695658,350,3761,49,0,0,16,0,Tue Jun 12 20:27:18 +0000 2012,0,9
893071364512284672,462,17947,259,0,1,59,1,Thu Aug 03 11:29:40 +0000 2017,0,4
1322874254661193731,124,1116,816,0,11,134,1,Sun Nov 01 12:21:12 +0000 2020,1,1
1315891140374138881,1152,41830,1117,0,3,105,1,Tue Oct 13 05:44:40 +0000 2020,0,1
503397317,575,330,170,0,0,61,0,Sat Feb 25 18:51:19 +0000 2012,1,9
1207267541518708736,270,1608,14,0,0,18,1,Wed Dec 18 11:53:29 +0000 2019,1,2
1273028021780389896,33,8,1,0,0,7,1,Tue Jun 16 23:02:00 +0000 2020,0,1
770997832044077058,275,12497,165,0,4,88,1,Wed Aug 31 14:53:02 +0000 2016,1,5
1424792292544679948,648,946,109,0,0,147,1,Mon Aug 09 17:58:55 +0000 2021,0,0
302404823,3105,62660,9769,0,31,123,0,Sat May 21 04:06:37 +0000 2011,1,10
1129547295312220164,182,925,37,0,0,16,1,Sat May 18 00:40:35 +0000 2019,0,2
1072535538333212672,345,8556,1192,0,7,133,0,Tue Dec 11 16:56:13 +0000 2018,1,3
1082245019468251136,1695,6867,1365,0,0,134,1,Mon Jan 07 11:58:14 +0000 2019,0,2
1086275291960332289,422,202,12,0,0,16,1,Fri Jan 18 14:53:06 +0000 2019,0,2
570810111,159,163413,343,0,8,84,0,Fri May 04 10:48:23 +0000 2012,0,9
1433394416870363137,136,3901,100,0,0,23,1,Thu Sep 02 11:40:52 +0000 2021,0,0
820827978510675968,597,16630,34,0,0,47,1,Mon Jan 16 03:00:15 +0000 2017,0,4
22313981,1637,19462,1176,0,70,120,0,Sun Mar 01 00:29:49 +0000 2009,0,12
2970380799,168,7635,167,0,0,68,0,Fri Jan 09 21:09:34 +0000 2015,0,6
3185537384,1756,8621,7470,0,22,5,0,Mon May 04 19:27:07 +0000 2015,0,6
938496619351281664,1867,3015,959,0,0,12,1,Wed Dec 06 19:53:25 +0000 2017,0,4
1067486525133414400,699,3368,640,0,0,128,1,Tue Nov 27 18:33:15 +0000 2018,0,3
1425202085646290953,1491,2027,95,0,0,31,1,Tue Aug 10 21:07:48 +0000 2021,0,0
1285614573450596354,593,10879,422,0,0,115,1,Tue Jul 21 16:36:40 +0000 2020,0,1
1038649044287930368,302,16925,373,0,6,112,1,Sun Sep 09 04:43:24 +0000 2018,1,3
1353352960521236486,36,5471,25,0,0,77,1,Sun Jan 24 14:45:14 +0000 2021,0,0
1229417427781521408,580,141,218,0,0,19,1,Mon Feb 17 14:49:03 +0000 2020,0,1
84995804,3732,81990,1182,0,25,33,0,Sun Oct 25 02:56:39 +0000 2009,0,12
1419257566786371587,582,3932,671,0,1,160,1,Sun Jul 25 11:26:05 +0000 2021,1,0
17783307,3949,14840,469,0,0,155,0,Mon Dec 01 17:09:11 +0000 2008,0,13
1079031487012487168,1406,23838,1864,0,41,136,1,Sat Dec 29 15:08:48 +0000 2018,1,3
859029968,3498,122948,2650,0,150,145,0,Wed Oct 03 01:59:11 +0000 2012,0,9
834956882691371008,1058,14799,485,0,1,51,1,Fri Feb 24 02:43:28 +0000 2017,0,4
4819862427,82,107226,133,0,4,20,0,Sun Jan 17 02:13:03 +0000 2016,0,5
9625592,678,132928,58662,1,765,29,0,Tue Oct 23 15:37:33 +0000 2007,1,14
812390193424715776,1138,13438,1573,0,11,108,1,Fri Dec 23 20:11:30 +0000 2016,1,5
184268761,459,15868,453,0,0,25,0,Sun Aug 29 03:28:25 +0000 2010,0,11
1218684607207358464,73,413,13,0,0,26,1,Sun Jan 19 00:00:39 +0000 2020,1,1
